,model_id,mean_residual_deviance,rmse,mse,mae,rmsle,system_date,runtime
36,XGBoost_grid_1_AutoML_20190421_201138_model_23,26673117576966024,163319066.7894169,26673117576966024,99051195.4212766,0.335852122791964,2019-04-21,1500
37,XRT_1_AutoML_20190421_195113,26674899457743052,163324521.9118766,26674899457743052,97339614.72715662,0.3354960267200705,2019-04-21,1500
38,XGBoost_grid_1_AutoML_20190421_193027_model_1,26686565270913868,163360231.60767698,26686565270913868,95577150.18589026,0.3336293424643191,2019-04-21,1500
39,XGBoost_2_AutoML_20190421_195113,26710943791836092,163434830.41211286,26710943791836092,95830035.92653976,0.32538455093454777,2019-04-21,1500
40,DRF_1_AutoML_20190421_193852,26740901050850308,163526453.67294648,26740901050850308,98123769.62061173,0.3381709947649401,2019-04-21,1500
41,GBM_grid_1_AutoML_20190421_195113_model_3,26754003456648976,163566510.80416486,26754003456648976,96901718.85117762,0.3482966745858672,2019-04-21,1500
42,XGBoost_grid_1_AutoML_20190421_201138_model_25,26769042509172504,163612476.63052016,26769042509172504,95718887.16954088,0.33300479668449895,2019-04-21,1500
43,XGBoost_grid_1_AutoML_20190421_201138_model_21,26776028754850630,163633825.21609226,26776028754850630,95528928.21500559,0.3266141279642094,2019-04-21,1500
44,XGBoost_2_AutoML_20190421_201138,26781426635620020,163650318.1653492,26781426635620020,95644628.01612544,0.325966382352594,2019-04-21,1500
45,XRT_1_AutoML_20190421_193852,26800758131434212,163709370.93347532,26800758131434212,97507679.0992101,0.3355553951861386,2019-04-21,1500
46,GBM_grid_1_AutoML_20190421_193852_model_18,26851196304206972,163863346.43295607,26851196304206972,97276308.73585878,0.33903167082554625,2019-04-21,1500
47,XGBoost_grid_1_AutoML_20190421_195113_model_7,26881414923038828,163955527.27199784,26881414923038828,94850248.69787234,0.3319173720441723,2019-04-21,1500
48,GBM_3_AutoML_20190421_195113,26897628337351956,164004964.36800918,26897628337351956,98761895.48653723,0.3346352072865905,2019-04-21,1500
49,GBM_grid_1_AutoML_20190421_201138_model_5,26954817103445630,164179222.50834796,26954817103445630,99668129.72840406,0.3412288533485873,2019-04-21,1500
50,GBM_grid_1_AutoML_20190421_195113_model_21,26968696030774370,164221484.68082482,26968696030774370,97679785.83315656,0.34760367168483985,2019-04-21,1500
51,GBM_grid_1_AutoML_20190421_195113_model_43,26996898173258790,164307328.42225507,26996898173258790,97696501.09934342,0.3385149190944335,2019-04-21,1500
52,GBM_3_AutoML_20190421_201138,26997948597426076,164310524.91373178,26997948597426076,98509510.8784,0.3327481624497605,2019-04-21,1500
53,GBM_4_AutoML_20190421_193027,27007662534862990,164340081.94857088,27007662534862990,97393457.22641207,0.3312914754145201,2019-04-21,1500
54,GBM_grid_1_AutoML_20190421_201138_model_26,27028741039255700,164404200.18739092,27028741039255700,98790857.34436391,0.3414104880947049,2019-04-21,1500
55,GBM_2_AutoML_20190421_201138,27044925139717820,164453413.28083715,27044925139717820,99409985.70096678,0.3349279005391009,2019-04-21,1500
56,GBM_4_AutoML_20190421_195113,27074754873791588,164544081.85587102,27074754873791588,97746910.73060709,0.33023946737413834,2019-04-21,1500
57,XGBoost_grid_1_AutoML_20190421_201138_model_8,27110711837044396,164653308.00516698,27110711837044396,96430777.26047032,0.32915182638190044,2019-04-21,1500
58,GBM_2_AutoML_20190421_195113,27168322631996316,164828160.91917157,27168322631996316,99839915.38183944,0.3364256346015799,2019-04-21,1500
59,DRF_1_AutoML_20190421_195113,27208563320183270,164950184.35934916,27208563320183270,99406448.30331524,0.33806333010629924,2019-04-21,1500
60,XGBoost_grid_1_AutoML_20190421_195113_model_2,27213927496490508,164966443.54683322,27213927496490508,100363822.69921613,0.33777746022257593,2019-04-21,1500
61,GBM_4_AutoML_20190421_193852,27249419765676480,165073982.70374554,27249419765676480,98502566.73291816,0.3328970479644612,2019-04-21,1500
62,GBM_grid_1_AutoML_20190421_195113_model_1,27313380375151132,165267602.31561154,27313380375151132,98805541.6198987,0.3352877719111742,2019-04-21,1500
63,XGBoost_grid_1_AutoML_20190421_195113_model_12,27340805403037500,165350553.0775071,27340805403037500,100353150.8774916,0.3412700636049968,2019-04-21,1500
64,GBM_grid_1_AutoML_20190421_193027_model_2,27388079208336188,165493441.58707982,27388079208336188,98562865.55332977,0.336311590042542,2019-04-21,1500
65,XGBoost_grid_1_AutoML_20190421_201138_model_1,27404219444095748,165542198.37882948,27404219444095748,96023227.5762598,0.3260053792277379,2019-04-21,1500
66,GBM_3_AutoML_20190421_193852,27418320451079012,165584783.27152833,27418320451079012,99587680.72650307,0.33538926428496274,2019-04-21,1500
67,XGBoost_grid_1_AutoML_20190421_193852_model_10,27419574434052736,165588569.75664935,27419574434052736,96152521.0956327,0.32640355785193,2019-04-21,1500
68,GBM_grid_1_AutoML_20190421_201138_model_16,27480846605509372,165773479.8015333,27480846605509372,100251504.14712696,0.34622829065515776,2019-04-21,1500
69,GBM_grid_1_AutoML_20190421_201138_model_33,27500429113770068,165832533.33942068,27500429113770068,99094372.77346472,0.3406753116908627,2019-04-21,1500
70,GBM_grid_1_AutoML_20190421_195113_model_32,27506839385968730,165851859.7603558,27506839385968730,99114755.59752412,0.35026777925846875,2019-04-21,1500
71,GBM_grid_1_AutoML_20190421_193852_model_15,27507817383138616,165854808.13994697,27507817383138616,97947971.33540766,0.3302751494734535,2019-04-21,1500
72,DRF_1_AutoML_20190421_201138,27538943204486468,165948616.15719026,27538943204486468,99649544.05235484,0.33965199619778536,2019-04-21,1500
73,GBM_2_AutoML_20190421_193027,27583374052185924,166082431.49769312,27583374052185924,101012846.90034136,0.3388681406396465,2019-04-21,1500
74,XGBoost_grid_1_AutoML_20190421_195113_model_4,27612081448224204,166168834.166411,27612081448224204,96129250.03449048,0.3391486676396082,2019-04-21,1500
75,GBM_3_AutoML_20190421_193027,27664062115152828,166325169.8184999,27664062115152828,99311822.14091992,0.33381452374477977,2019-04-21,1500
76,XGBoost_grid_1_AutoML_20190421_193027_model_2,27678389956980028,166368236.0217239,27678389956980028,97946028.47928332,0.32966277380840164,2019-04-21,1500
77,XGBoost_grid_1_AutoML_20190421_201138_model_19,27698334005133900,166428164.69916955,27698334005133900,96297416.31354985,0.3244600156441625,2019-04-21,1500
78,XGBoost_grid_1_AutoML_20190421_201138_model_24,27743023693091650,166562371.78033835,27743023693091650,96177647.2362822,0.3382207108439227,2019-04-21,1500
79,GBM_grid_1_AutoML_20190421_193852_model_7,27797080832182332,166724565.7729608,27797080832182332,100784946.62844037,0.35029267343570797,2019-04-21,1500
80,GBM_2_AutoML_20190421_193852,27812828429957544,166771785.47331542,27812828429957544,100681017.58989777,0.33896955154256136,2019-04-21,1500
81,XRT_1_AutoML_20190421_201138,27927396426327524,167114919.81964844,27927396426327524,99210401.84798452,0.3403288637251221,2019-04-21,1500
82,XRT_1_AutoML_20190421_193027,27932997379142360,167131676.76757857,27932997379142360,99459972.8864157,0.33818160810970993,2019-04-21,1500
83,XGBoost_grid_1_AutoML_20190421_193027_model_3,27953486006755252,167192960.39832315,27953486006755252,98370607.3961926,0.3315897108850539,2019-04-21,1500
84,DRF_1_AutoML_20190421_193027,28016822318871584,167382264.05109826,28016822318871584,99031387.1455244,0.3408470418439786,2019-04-21,1500
85,GBM_grid_1_AutoML_20190421_195113_model_5,28082567727412210,167578541.96588597,28082567727412210,98942788.15666255,0.3392788049586035,2019-04-21,1500
86,XGBoost_grid_1_AutoML_20190421_201138_model_5,28112443179696212,167667656.92791265,28112443179696212,98762892.27592383,0.33449358769609144,2019-04-21,1500
87,GBM_grid_1_AutoML_20190421_193027_model_6,28134553045982250,167733577.57462353,28134553045982250,100545795.54841888,0.3410622703819653,2019-04-21,1500
88,GBM_grid_1_AutoML_20190421_195113_model_45,28136858131673456,167740448.70475772,28136858131673456,99070259.345193,0.34488435370655723,2019-04-21,1500
89,GBM_grid_1_AutoML_20190421_195113_model_31,28142525249378444,167757340.37406066,28142525249378444,103090799.0245553,0.3464363719865458,2019-04-21,1500
90,XGBoost_grid_1_AutoML_20190421_193852_model_1,28151999485235524,167785575.91531974,28151999485235524,97642684.97827548,0.3289291112922155,2019-04-21,1500
91,GBM_grid_1_AutoML_20190421_195113_model_38,28158518030205416,167805000.01551032,28158518030205416,101193936.54651748,0.3410475675917061,2019-04-21,1500
92,GBM_grid_1_AutoML_20190421_193852_model_16,28185621089782890,167885738.19649747,28185621089782890,101147494.05638872,0.3381587959483219,2019-04-21,1500
93,GBM_grid_1_AutoML_20190421_201138_model_49,28212598903447596,167966064.73763558,28212598903447596,99271637.973952,0.3499008941070819,2019-04-21,1500
94,XGBoost_grid_1_AutoML_20190421_201138_model_11,28254167162284720,168089759.24274722,28254167162284720,96862276.61455768,0.3259298855499593,2019-04-21,1500
95,XGBoost_3_AutoML_20190421_193027,28277404641281270,168158867.26926202,28277404641281270,102986364.77849944,0.3448139231128953,2019-04-21,1500
96,GBM_grid_1_AutoML_20190421_195113_model_8,28356107326233130,168392717.5570046,28356107326233130,101129163.15747234,0.3452682166004931,2019-04-21,1500
97,XGBoost_grid_1_AutoML_20190421_195113_model_11,28562938668398260,169005735.6079913,28562938668398260,103300003.21433371,0.3446326509667765,2019-04-21,1500
98,XGBoost_grid_1_AutoML_20190421_195113_model_5,28576817075929876,169046789.60551092,28576817075929876,98018865.74064948,0.3421485698015463,2019-04-21,1500
99,XGBoost_3_AutoML_20190421_195113,28756216106456244,169576578.88534093,28756216106456244,103889486.43135498,0.3487607055112712,2019-04-21,1500
100,XGBoost_3_AutoML_20190421_201138,28764294158928492,169600395.51524782,28764294158928492,103930689.856215,0.3471102392177405,2019-04-21,1500
101,GBM_grid_1_AutoML_20190421_195113_model_14,28866772916312256,169902245.17737326,28866772916312256,100681943.97256438,0.3572047721776045,2019-04-21,1500
102,XGBoost_3_AutoML_20190421_193852,28885997592958524,169958811.46018443,28885997592958524,103392672.50167972,0.3469717034470748,2019-04-21,1500
103,GBM_grid_1_AutoML_20190421_195113_model_10,28932113478039950,170094425.18213215,28932113478039950,105261982.94006816,0.3527254622871051,2019-04-21,1500
104,XGBoost_grid_1_AutoML_20190421_193852_model_3,28939752817875344,170116879.87344274,28939752817875344,98972962.58544232,0.3311129575530889,2019-04-21,1500
105,XGBoost_grid_1_AutoML_20190421_195113_model_3,28945757502373804,170134527.66083023,28945757502373804,97559443.37110862,0.3278449842170506,2019-04-21,1500
106,GBM_grid_1_AutoML_20190421_195113_model_24,28978204936819600,170229859.12236315,28978204936819600,100947139.68458062,0.3401385093351456,2019-04-21,1500
107,XGBoost_grid_1_AutoML_20190421_201138_model_3,29073855696088090,170510573.56096157,29073855696088090,96563668.48734602,0.3245355396266236,2019-04-21,1500
108,XGBoost_grid_1_AutoML_20190421_201138_model_9,29173432033831710,170802318.58447272,29173432033831710,99188848.43538634,0.33170796056948193,2019-04-21,1500
109,GBM_grid_1_AutoML_20190421_195113_model_33,29181225186454360,170825130.43008152,29181225186454360,102385494.3591766,0.3421846650988194,2019-04-21,1500
110,GBM_grid_1_AutoML_20190421_201138_model_37,29292380923104864,171150170.67798927,29292380923104864,103124336.65014876,0.3822376577113299,2019-04-21,1500
111,GBM_grid_1_AutoML_20190421_195113_model_41,29363016109122984,171356400.84082934,29363016109122984,103136021.68888365,,2019-04-21,1500
112,XGBoost_grid_1_AutoML_20190421_201138_model_22,29391895309936544,171440646.6096548,29391895309936544,105266184.93706606,0.3485178593034265,2019-04-21,1500
113,GBM_grid_1_AutoML_20190421_193852_model_20,29422910103265144,171531076.20272526,29422910103265144,103225153.25718318,0.3443803378738321,2019-04-21,1500
114,XGBoost_grid_1_AutoML_20190421_193852_model_9,29523497473880540,171824030.54835066,29523497473880540,101114085.57222845,2.1711774175615197,2019-04-21,1500
115,XGBoost_grid_1_AutoML_20190421_195113_model_10,29604426024570210,172059367.73268175,29604426024570210,104737106.58544232,0.34698622529037665,2019-04-21,1500
116,GBM_grid_1_AutoML_20190421_201138_model_53,30162818487464012,173674461.2413236,30162818487464012,107574443.69216274,,2019-04-21,1500
117,GBM_grid_1_AutoML_20190421_201138_model_39,30167782571269790,173688751.99986264,30167782571269790,103623673.57494532,0.36020798309642604,2019-04-21,1500
118,XGBoost_grid_1_AutoML_20190421_201138_model_15,30177119049948030,173715626.95954567,30177119049948030,99800327.27166854,0.3331787934400393,2019-04-21,1500
119,GBM_grid_1_AutoML_20190421_195113_model_15,30204265593935040,173793744.4039199,30204265593935040,107702045.30852216,0.35897150915266224,2019-04-21,1500
120,XGBoost_grid_1_AutoML_20190421_195113_model_9,30212997421749496,173818863.82596537,30212997421749496,99018356.70235164,0.330109475088102,2019-04-21,1500
121,XGBoost_grid_1_AutoML_20190421_193027_model_7,30221592374024116,173843585.94444638,30221592374024116,100653351.80111982,0.3334617282611888,2019-04-21,1500
122,GBM_grid_1_AutoML_20190421_193027_model_5,30326662038471210,174145519.7197769,30326662038471210,105627531.44532976,0.3931418050179547,2019-04-21,1500
123,GBM_grid_1_AutoML_20190421_193852_model_12,30474929865168812,174570701.62306392,30474929865168812,109249906.29225989,,2019-04-21,1500
124,GBM_grid_1_AutoML_20190421_201138_model_57,30511173650424364,174674479.10448843,30511173650424364,108577939.85389459,0.3609438230896187,2019-04-21,1500
125,GBM_grid_1_AutoML_20190421_195113_model_20,30566762398869428,174833527.67381155,30566762398869428,108465701.75349893,,2019-04-21,1500
126,GBM_grid_1_AutoML_20190421_193852_model_13,30619632271711468,174984662.9613906,30619632271711468,105414169.10187142,0.38647636218648096,2019-04-21,1500
127,GBM_grid_1_AutoML_20190421_195113_model_25,30823244061926404,175565497.92577812,30823244061926404,106993540.34280191,0.3787217801921676,2019-04-21,1500
128,GBM_grid_1_AutoML_20190421_193027_model_3,31000459976176770,176069474.85630998,31000459976176770,109830366.99763626,,2019-04-21,1500
129,GBM_grid_1_AutoML_20190421_201138_model_59,31094192379857284,176335454.1204272,31094192379857284,110259295.77282465,,2019-04-21,1500
130,GBM_grid_1_AutoML_20190421_195113_model_2,31109443734604936,176378694.10618997,31109443734604936,106373070.29585846,0.3805359039580692,2019-04-21,1500
131,GBM_grid_1_AutoML_20190421_201138_model_60,31216947608392356,176683184.28303343,31216947608392356,111619781.19354041,,2019-04-21,1500
132,GBM_grid_1_AutoML_20190421_195113_model_22,31237843062478840,176742306.94001603,31237843062478840,109242834.67195524,0.3823625230994893,2019-04-21,1500
133,GBM_grid_1_AutoML_20190421_195113_model_40,31256665627915556,176795547.53419432,31256665627915556,107833242.30769792,0.38992321021550297,2019-04-21,1500
134,GBM_grid_1_AutoML_20190421_201138_model_3,31262873159638844,176813102.34153703,31262873159638844,110075534.80411328,,2019-04-21,1500
135,XGBoost_grid_1_AutoML_20190421_195113_model_15,31348132027122396,177054037.02576905,31348132027122396,101717395.09608065,0.3457148956441133,2019-04-21,1500
136,GBM_grid_1_AutoML_20190421_201138_model_41,31362078659930020,177093417.88990924,31362078659930020,105349749.40115432,0.34803142743600607,2019-04-21,1500
137,XGBoost_grid_1_AutoML_20190421_195113_model_8,31519036505430092,177536014.67147473,31519036505430092,98172094.44389698,0.3295501968258569,2019-04-21,1500
138,GBM_grid_1_AutoML_20190421_201138_model_4,31565590151195684,177667076.72271666,31565590151195684,111064449.72264856,0.3676870754081821,2019-04-21,1500
139,GBM_grid_1_AutoML_20190421_195113_model_11,31744644688717292,178170268.81249657,31744644688717292,112300720.34336962,0.3726574919968835,2019-04-21,1500
140,GBM_grid_1_AutoML_20190421_195113_model_27,31777206021995948,178261622.40369055,31777206021995948,112464778.95396304,,2019-04-21,1500
141,GBM_grid_1_AutoML_20190421_201138_model_29,31879290084104028,178547724.94799262,31879290084104028,113478948.79063188,,2019-04-21,1500
142,GBM_grid_1_AutoML_20190421_195113_model_30,31953643012134644,178755819.5196303,31953643012134644,107807527.19272016,0.3885508702092354,2019-04-21,1500
143,GBM_grid_1_AutoML_20190421_195113_model_4,32087579930848390,179130064.28527957,32087579930848390,107986003.67501745,0.3589515537439861,2019-04-21,1500
144,GBM_grid_1_AutoML_20190421_193852_model_17,32114681272632548,179205695.42465034,32114681272632548,108556100.5826916,0.3779122020051669,2019-04-21,1500
145,DeepLearning_grid_1_AutoML_20190421_201138_model_4,32333861864791044,179816189.106518,32333861864791044,110609367.85223874,0.3717588262148578,2019-04-21,1500
146,GBM_grid_1_AutoML_20190421_193027_model_7,32344904736735096,179846892.48562258,32344904736735096,108877347.5101598,0.3771165089819253,2019-04-21,1500
147,GBM_grid_1_AutoML_20190421_195113_model_23,32403374842699490,180009374.31894898,32403374842699490,112876201.14740288,0.3947535975734609,2019-04-21,1500
148,GBM_grid_1_AutoML_20190421_201138_model_10,32555659359812660,180431869.02488336,32555659359812660,109361071.98461294,0.39187827534131175,2019-04-21,1500
149,GBM_grid_1_AutoML_20190421_201138_model_45,32729573353204636,180913165.22908065,32729573353204636,110555202.42929424,0.3845836303551758,2019-04-21,1500
150,XGBoost_grid_1_AutoML_20190421_201138_model_7,32777774929665828,181046333.65430468,32777774929665828,105288175.12206048,3.0536634885824885,2019-04-21,1500
151,DeepLearning_grid_1_AutoML_20190421_201138_model_2,32786781740283816,181071206.27058244,32786781740283816,118936324.25207023,,2019-04-21,1500
152,GBM_grid_1_AutoML_20190421_201138_model_31,32951729057476150,181526111.22776842,32951729057476150,117366927.42879868,,2019-04-21,1500
153,XGBoost_grid_1_AutoML_20190421_201138_model_26,33228971965812104,182288156.4057635,33228971965812104,102046688.60918254,0.3347704136629638,2019-04-21,1500
154,GBM_grid_1_AutoML_20190421_201138_model_55,33397658603655004,182750262.93730745,33397658603655004,113023357.90028933,0.3884938094138353,2019-04-21,1500
155,DeepLearning_grid_1_AutoML_20190421_195113_model_1,33523397189669604,183093957.27240592,33523397189669604,116057866.68198672,,2019-04-21,1500
156,GBM_grid_1_AutoML_20190421_193027_model_10,33524110504641880,183095905.20992512,33524110504641880,116694037.04303204,,2019-04-21,1500
157,GBM_grid_1_AutoML_20190421_201138_model_18,33561416281945644,183197751.8474112,33561416281945644,116151668.61769211,,2019-04-21,1500
158,GBM_grid_1_AutoML_20190421_201138_model_50,33575021424561964,183234880.48011482,33575021424561964,110921633.28249936,,2019-04-21,1500
159,GBM_grid_1_AutoML_20190421_201138_model_22,33597717476464304,183296801.59911218,33597717476464304,109458196.43195279,0.3731226897367027,2019-04-21,1500
160,GBM_grid_1_AutoML_20190421_195113_model_17,33781611580671870,183797746.3971522,33781611580671870,116635230.02454652,,2019-04-21,1500
161,GBM_grid_1_AutoML_20190421_201138_model_17,33784509720210544,183805630.27342373,33784509720210544,110828932.467576,0.38161555719554796,2019-04-21,1500
162,GBM_grid_1_AutoML_20190421_193852_model_3,33999501737146870,184389538.03604716,33999501737146870,116637095.52664834,0.4056652556790789,2019-04-21,1500
163,GBM_grid_1_AutoML_20190421_201138_model_35,34001115859899532,184393914.92101777,34001115859899532,108526011.94278142,,2019-04-21,1500
164,GBM_grid_1_AutoML_20190421_193852_model_14,34040942718537708,184501877.27645943,34040942718537708,111253956.20000891,0.3630153994697393,2019-04-21,1500
165,GBM_grid_1_AutoML_20190421_201138_model_27,34050919272112628,184528911.75128257,34050919272112628,115487600.54466549,0.4082395034011212,2019-04-21,1500
166,GBM_5_AutoML_20190421_193027,34108814013565956,184685716.86399025,34108814013565956,110479219.98152792,0.3600436406456561,2019-04-21,1500
167,XGBoost_grid_1_AutoML_20190421_201138_model_20,34162469450366988,184830921.2506581,34162469450366988,106294150.11422172,3.043135526536996,2019-04-21,1500
168,GBM_5_AutoML_20190421_201138,34277011128130296,185140517.2514388,34277011128130296,110836878.53580548,0.3608117611095077,2019-04-21,1500
169,GBM_5_AutoML_20190421_193852,34321046423633780,185259403.06401125,34321046423633780,110900073.81838158,0.3627046067492603,2019-04-21,1500
170,GBM_grid_1_AutoML_20190421_201138_model_44,34325749480668350,185272095.79607052,34325749480668350,113610187.1602296,,2019-04-21,1500
171,GBM_grid_1_AutoML_20190421_201138_model_13,34350328100894064,185338415.0706325,34350328100894064,112394575.42484082,0.3715541825698713,2019-04-21,1500
172,GBM_grid_1_AutoML_20190421_195113_model_29,34373916476215524,185402040.10801908,34373916476215524,115477725.77912788,0.4005191711322538,2019-04-21,1500
173,GBM_5_AutoML_20190421_195113,34410929588042264,185501831.76465476,34410929588042264,110994058.43797944,0.35990657216194344,2019-04-21,1500
174,DeepLearning_grid_1_AutoML_20190421_195113_model_4,34439814912566804,185579672.68148416,34439814912566804,112260669.32961728,0.3747903099812208,2019-04-21,1500
175,GBM_grid_1_AutoML_20190421_201138_model_48,34551047332782970,185879120.2173686,34551047332782970,113190864.3733456,0.3676041495372585,2019-04-21,1500
176,DeepLearning_grid_1_AutoML_20190421_201138_model_1,34669037005639716,186196232.52267945,34669037005639716,114938036.34664504,0.3933012204208615,2019-04-21,1500
177,GBM_grid_1_AutoML_20190421_201138_model_34,34750704822123452,186415409.2936618,34750704822123452,111453565.37533715,0.3620109605404327,2019-04-21,1500
178,GBM_grid_1_AutoML_20190421_195113_model_28,34920898604816144,186871342.3851184,34920898604816144,115047117.98977126,0.4164659723473126,2019-04-21,1500
179,GBM_grid_1_AutoML_20190421_193852_model_9,35031886078541972,187168069.0677285,35031886078541972,115726848.8384715,0.40751538462957976,2019-04-21,1500
180,GBM_grid_1_AutoML_20190421_201138_model_42,35077797309632560,187290675.98156765,35077797309632560,112628959.00900304,0.3678491708793512,2019-04-21,1500
181,GBM_grid_1_AutoML_20190421_195113_model_7,35131414040594980,187433759.07395917,35131414040594980,112135206.12762453,0.3632386565442074,2019-04-21,1500
182,DeepLearning_grid_1_AutoML_20190421_201138_model_5,35297029561601720,187875037.0900874,35297029561601720,116589547.95299268,0.400792600352761,2019-04-21,1500
183,GBM_grid_1_AutoML_20190421_195113_model_39,35514704044624012,188453453.25736007,35514704044624012,114363183.06954788,,2019-04-21,1500
184,GBM_grid_1_AutoML_20190421_195113_model_9,35655974353906148,188827896.12212,35655974353906148,112522485.61116032,0.3633523543004816,2019-04-21,1500
185,GBM_grid_1_AutoML_20190421_193027_model_4,35977009196031210,189676063.84578732,35977009196031210,114548846.66121855,0.4050911555463272,2019-04-21,1500
186,GBM_grid_1_AutoML_20190421_201138_model_6,36128824937687736,190075839.9631256,36128824937687736,118807729.89969784,0.4343410793315203,2019-04-21,1500
