,model_id,exclusive_use_area,city,supply_area,apartment_building_count_in_sites,total_parking_capacity_in_site,room_count,total_household_count_in_sites,floor,bathroom_count,heat_type_district,total_household_count_of_area_type,heat_fuel_cogeneration,heat_type_individual,heat_fuel_gas,front_door_structure_mixed,front_door_structure_stairway,front_door_structure_corridor,heat_type_central
294,DeepLearning_grid_1_AutoML_20190421_193852_model_7,1.0,0.7116780877113342,0.6539218425750732,0.6377344131469727,0.6239314079284668,0.6159369349479675,0.6154153347015381,0.6009286642074585,0.5929946899414062,0.5771974325180054,0.5727558732032776,0.5503358244895935,0.5278611183166504,0.5257443785667419,0.5144702792167664,0.5144453048706055,0.499483585357666,0.4797509014606476
295,GBM_grid_1_AutoML_20190421_193027_model_9,3.621769206108472e+21,2.817879487372606e+21,2.518177880020028e+21,8.447780404902515e+20,8.034916427500534e+20,6.944827878257365e+20,5.1247522727885957e+20,5.001788873681383e+20,4.471752141130569e+20,4.443041693506082e+20,3.9731540524160097e+20,3.4865657972702524e+20,3.2976510519011285e+20,2.4266133664086098e+20,1.1439348002488477e+20,6.668710865689326e+19,5.122863927538588e+19,3.3472137815268524e+19
296,GBM_grid_1_AutoML_20190421_201138_model_24,1.491455857143264e+20,1.2781017830384468e+20,8.036053410484584e+19,4.7407295409143415e+19,4.470432639216307e+19,2.7338993785813074e+19,2.5290119838150164e+19,2.0468844913236115e+19,1.5411180485908365e+19,9.603898717576888e+18,6.88957724303976e+18,6.259183796126482e+18,5.485197978916356e+18,4.615366633601368e+18,3.9686550597423596e+18,2.2394976529599693e+18,5.6596818155903386e+17,3.414969385138258e+17
297,GBM_grid_1_AutoML_20190421_201138_model_23,1.1857574078196797e+20,9.12690880311743e+19,8.60804750675133e+19,3.5835696388847436e+19,2.817426418213218e+19,2.8040348063915573e+19,2.5004488707486515e+19,1.4414258790562005e+19,1.4359951712242893e+19,6.62943718995447e+18,4.735574040842863e+18,3.557125999407661e+18,2.593384541330604e+18,2.4809286910649303e+18,1.411366110762107e+18,1.3272486608738714e+18,8.007361104801956e+17,0.0
298,DeepLearning_grid_1_AutoML_20190421_195113_model_7,1.0,0.8527101278305054,0.8300923705101013,0.8106485605239868,0.7802351117134094,0.7796964049339294,0.7760729193687439,0.758705735206604,0.7219493389129639,0.718727707862854,0.7164746522903442,0.7083153128623962,0.701335608959198,0.6940329670906067,0.6846827268600464,0.6657106280326843,0.6489540338516235,0.5818483233451843
299,DeepLearning_grid_1_AutoML_20190421_193852_model_6,1.0,0.5985554456710815,0.5874573588371277,0.583191454410553,0.5633231401443481,0.5598010420799255,0.5401937961578369,0.538171112537384,0.5315452218055725,0.5285811424255371,0.528351902961731,0.518318772315979,0.5118025541305542,0.5114032030105591,0.5082437992095947,0.5053929686546326,0.5018755197525024,0.47119688987731934
300,DeepLearning_grid_1_AutoML_20190421_201138_model_3,1.0,0.8003403544425964,0.7991671562194824,0.7981210350990295,0.7937109470367432,0.7854243516921997,0.7797488570213318,0.7793944478034973,0.7790142893791199,0.7708806991577148,0.7704852223396301,0.7691845297813416,0.7647220492362976,0.7608710527420044,0.747100830078125,0.7386223077774048,0.7375856637954712,0.7219917178153992
301,GBM_grid_1_AutoML_20190421_201138_model_9,5.517038459068191e+21,5.343447211431195e+21,5.156357549811063e+21,1.8110388513414735e+21,1.7523841105320886e+21,1.5231846664961356e+21,1.1350444658859998e+21,1.1290710742989904e+21,1.0288881487444129e+21,8.811928804397742e+20,8.088626075181578e+20,7.621097546240062e+20,4.233375909166407e+20,3.325722551328482e+20,2.5214366565628956e+20,2.3602566961802353e+20,5.912537136849171e+19,3.0014727899773403e+19
302,DeepLearning_grid_1_AutoML_20190421_193027_model_1,1.0,0.7604896426200867,0.7340376377105713,0.7000300884246826,0.5499024391174316,0.5293046832084656,0.5145142078399658,0.5102518796920776,0.48114627599716187,0.46777981519699097,0.4663582742214203,0.41538769006729126,0.4148634970188141,0.412527471780777,0.41252416372299194,0.35780954360961914,0.30356600880622864,0.2980256974697113
303,DeepLearning_grid_1_AutoML_20190421_193852_model_3,1.0,0.5844437479972839,0.5742573142051697,0.5402085781097412,0.5302025079727173,0.4970157742500305,0.49106860160827637,0.4798765778541565,0.467561811208725,0.46353623270988464,0.4488777220249176,0.446194052696228,0.44599905610084534,0.44130444526672363,0.43712306022644043,0.43256089091300964,0.43061062693595886,0.4075123965740204
304,DeepLearning_grid_1_AutoML_20190421_201138_model_6,1.0,0.7270586490631104,0.6937711834907532,0.624165415763855,0.6181231737136841,0.6115546822547913,0.6106621026992798,0.6062142848968506,0.5961435437202454,0.5954824090003967,0.5826628804206848,0.5818061828613281,0.5802436470985413,0.5764057040214539,0.5556086897850037,0.5448995232582092,0.5404775142669678,0.5220136642456055
