,model_id,mean_residual_deviance,rmse,mse,mae,rmsle,system_date,runtime
171,GBM_grid_1_AutoML_20190421_195113_model_15,30204265593935040,173793744.4039199,30204265593935040,107702045.30852216,0.35897150915266224,2019-04-21,2000
172,XGBoost_grid_1_AutoML_20190421_195113_model_9,30212997421749496,173818863.82596537,30212997421749496,99018356.70235164,0.330109475088102,2019-04-21,2000
173,XGBoost_grid_1_AutoML_20190421_193027_model_7,30221592374024116,173843585.94444638,30221592374024116,100653351.80111982,0.3334617282611888,2019-04-21,2000
174,GBM_grid_1_AutoML_20190421_193027_model_5,30326662038471210,174145519.7197769,30326662038471210,105627531.44532976,0.3931418050179547,2019-04-21,2000
175,GBM_grid_1_AutoML_20190421_193852_model_12,30474929865168812,174570701.62306392,30474929865168812,109249906.29225989,,2019-04-21,2000
176,GBM_grid_1_AutoML_20190421_201138_model_57,30511173650424364,174674479.10448843,30511173650424364,108577939.85389459,0.3609438230896187,2019-04-21,2000
177,GBM_grid_1_AutoML_20190421_195113_model_20,30566762398869428,174833527.67381155,30566762398869428,108465701.75349893,,2019-04-21,2000
178,GBM_grid_1_AutoML_20190421_204058_model_45,30612893726512956,174965407.22815168,30612893726512956,104049100.32249421,0.34740029949450946,2019-04-21,2000
179,GBM_grid_1_AutoML_20190421_193852_model_13,30619632271711468,174984662.9613906,30619632271711468,105414169.10187142,0.38647636218648096,2019-04-21,2000
180,GBM_grid_1_AutoML_20190421_195113_model_25,30823244061926404,175565497.92577812,30823244061926404,106993540.34280191,0.3787217801921676,2019-04-21,2000
181,GBM_grid_1_AutoML_20190421_204058_model_19,30917232024790410,175832966.2628439,30917232024790410,109573212.15621828,,2019-04-21,2000
182,GBM_grid_1_AutoML_20190421_204058_model_8,30975645703262864,175998993.47230047,30975645703262864,112038196.14038701,,2019-04-21,2000
183,GBM_grid_1_AutoML_20190421_204058_model_35,30991457427599828,176043907.6696488,30991457427599828,107385975.60346046,0.35628061146979545,2019-04-21,2000
184,GBM_grid_1_AutoML_20190421_193027_model_3,31000459976176770,176069474.85630998,31000459976176770,109830366.99763626,,2019-04-21,2000
