,model_id,ntrees,learn_rate,max_depth,sample_rate,col_sample_rate,score_each_iteration,seed,stopping_rounds,stopping_metric,stopping_tolerance
28,GBM_grid_1_AutoML_20190421_193027_model_12,3,0.001,16,0.5,0.7,False,-7464872345432784346,0,deviance,0.014965432360392486
29,GBM_grid_1_AutoML_20190421_193027_model_13,1,0.05,3,0.9,0.7,False,1574413598421035969,0,deviance,0.014965432360392486
30,GBM_grid_1_AutoML_20190421_193027_model_2,101,0.1,16,1.0,0.4,False,-8794556307968222314,0,deviance,0.014965432360392486
31,GBM_grid_1_AutoML_20190421_193027_model_3,55,0.5,3,0.8,1.0,False,-348465370131244444,0,deviance,0.014965432360392486
32,GBM_grid_1_AutoML_20190421_193027_model_4,347,0.005,16,0.8,0.4,False,5602131279252309485,0,deviance,0.014965432360392486
33,GBM_grid_1_AutoML_20190421_193027_model_5,312,0.008,12,0.8,0.4,False,1092666611756342964,0,deviance,0.014965432360392486
34,GBM_grid_1_AutoML_20190421_193027_model_6,93,0.08,12,0.6,0.4,False,-2755890100109624492,0,deviance,0.014965432360392486
35,GBM_grid_1_AutoML_20190421_193027_model_7,278,0.008,8,0.6,0.4,False,-5143265548577003046,0,deviance,0.014965432360392486
36,GBM_grid_1_AutoML_20190421_193027_model_8,30,0.5,12,0.5,0.4,False,2378520213287539484,0,deviance,0.014965432360392486
37,GBM_grid_1_AutoML_20190421_193027_model_9,104,0.01,16,0.8,0.4,False,-2476791890784516323,0,deviance,0.014965432360392486
38,GBM_grid_1_AutoML_20190421_193852_model_1,56,0.8,4,0.5,1.0,False,-7347235564242714900,0,deviance,0.014965432360392486
39,GBM_grid_1_AutoML_20190421_193852_model_10,30,0.001,4,0.9,0.4,False,-4749946771656949621,0,deviance,0.014965432360392486
40,GBM_grid_1_AutoML_20190421_193852_model_11,262,0.001,14,0.9,0.4,False,-810852929160497850,0,deviance,0.014965432360392486
41,GBM_grid_1_AutoML_20190421_193852_model_12,61,0.5,3,1.0,1.0,False,3755201348199703767,0,deviance,0.014965432360392486
42,GBM_grid_1_AutoML_20190421_193852_model_13,398,0.005,17,0.7,1.0,False,926551006183326168,0,deviance,0.014965432360392486
43,GBM_grid_1_AutoML_20190421_193852_model_14,82,0.1,6,1.0,0.7,False,4960138876623192878,0,deviance,0.014965432360392486
44,GBM_grid_1_AutoML_20190421_193852_model_15,98,0.05,16,0.8,0.4,False,5575868254829243114,0,deviance,0.014965432360392486
45,GBM_grid_1_AutoML_20190421_193852_model_16,98,0.05,9,0.5,0.4,False,4052181674862863573,0,deviance,0.014965432360392486
46,GBM_grid_1_AutoML_20190421_193852_model_17,270,0.008,8,0.7,0.4,False,-8981271411912211860,0,deviance,0.014965432360392486
47,GBM_grid_1_AutoML_20190421_193852_model_18,91,0.08,17,0.8,1.0,False,5355661886864578261,0,deviance,0.014965432360392486
48,GBM_grid_1_AutoML_20190421_193852_model_19,368,0.001,9,0.5,0.7,False,3751026078426248837,0,deviance,0.014965432360392486
49,GBM_grid_1_AutoML_20190421_193852_model_2,367,0.005,4,0.8,0.4,False,5635968206635809269,0,deviance,0.014965432360392486
50,GBM_grid_1_AutoML_20190421_193852_model_20,100,0.05,7,0.7,0.7,False,-6817732456818084703,0,deviance,0.014965432360392486
51,GBM_grid_1_AutoML_20190421_193852_model_21,273,0.01,3,0.6,1.0,False,4878236833650884881,0,deviance,0.014965432360392486
52,GBM_grid_1_AutoML_20190421_193852_model_22,92,0.001,12,1.0,0.4,False,5619006297585149539,0,deviance,0.014965432360392486
53,GBM_grid_1_AutoML_20190421_193852_model_23,17,0.001,8,0.5,1.0,False,-4230225667908683070,0,deviance,0.014965432360392486
54,GBM_grid_1_AutoML_20190421_193852_model_24,1,0.008,17,0.5,0.4,False,926661288037231606,0,deviance,0.014965432360392486
55,GBM_grid_1_AutoML_20190421_193852_model_3,282,0.008,4,0.6,1.0,False,7742484372466463139,0,deviance,0.014965432360392486
56,GBM_grid_1_AutoML_20190421_193852_model_4,302,0.008,8,0.6,0.4,False,-8855671952995182370,0,deviance,0.014965432360392486
57,GBM_grid_1_AutoML_20190421_193852_model_5,71,0.08,9,0.7,0.7,False,-6010621745854196896,0,deviance,0.014965432360392486
58,GBM_grid_1_AutoML_20190421_193852_model_6,126,0.001,4,0.8,1.0,False,7523975257873901412,0,deviance,0.014965432360392486
59,GBM_grid_1_AutoML_20190421_193852_model_7,110,0.1,12,0.6,0.7,False,1381225275305757435,0,deviance,0.014965432360392486
60,GBM_grid_1_AutoML_20190421_193852_model_8,91,0.05,17,0.6,0.7,False,-6527299506414345488,0,deviance,0.014965432360392486
61,GBM_grid_1_AutoML_20190421_193852_model_9,337,0.008,8,1.0,0.4,False,4370751826042267024,0,deviance,0.014965432360392486
62,GBM_grid_1_AutoML_20190421_195113_model_1,91,0.05,9,0.6,0.4,False,4372187560456137754,0,deviance,0.014965432360392486
63,GBM_grid_1_AutoML_20190421_195113_model_10,92,0.1,4,1.0,0.7,False,3369376837665587262,0,deviance,0.014965432360392486
64,GBM_grid_1_AutoML_20190421_195113_model_11,98,0.08,3,0.5,1.0,False,-7063079593273838430,0,deviance,0.014965432360392486
65,GBM_grid_1_AutoML_20190421_195113_model_12,57,0.1,14,0.6,1.0,False,-2767295702439642420,0,deviance,0.014965432360392486
66,GBM_grid_1_AutoML_20190421_195113_model_13,308,0.01,16,0.6,0.4,False,-43120824884406779,0,deviance,0.014965432360392486
67,GBM_grid_1_AutoML_20190421_195113_model_14,267,0.01,13,1.0,1.0,False,-7237518530348413077,0,deviance,0.014965432360392486
68,GBM_grid_1_AutoML_20190421_195113_model_15,159,0.05,4,1.0,0.7,False,2735982214018785002,0,deviance,0.014965432360392486
69,GBM_grid_1_AutoML_20190421_195113_model_16,394,0.005,3,1.0,0.7,False,-1467568022876113852,0,deviance,0.014965432360392486
70,GBM_grid_1_AutoML_20190421_195113_model_17,59,0.8,10,0.8,0.7,False,-5473018234056835764,0,deviance,0.014965432360392486
71,GBM_grid_1_AutoML_20190421_195113_model_18,401,0.001,11,0.7,1.0,False,-5849559863959277211,0,deviance,0.014965432360392486
72,GBM_grid_1_AutoML_20190421_195113_model_19,30,0.001,4,1.0,1.0,False,5106474178985599434,0,deviance,0.014965432360392486
73,GBM_grid_1_AutoML_20190421_195113_model_2,332,0.008,17,0.6,0.7,False,-4115971564235363057,0,deviance,0.014965432360392486
74,GBM_grid_1_AutoML_20190421_195113_model_20,47,0.5,5,0.7,1.0,False,8864059457280086199,0,deviance,0.014965432360392486
75,GBM_grid_1_AutoML_20190421_195113_model_21,240,0.01,15,0.6,0.4,False,4232708293254420068,0,deviance,0.014965432360392486
76,GBM_grid_1_AutoML_20190421_195113_model_22,271,0.008,6,0.5,0.7,False,-5231707217026392547,0,deviance,0.014965432360392486
77,GBM_grid_1_AutoML_20190421_195113_model_23,270,0.008,5,0.7,0.7,False,-7005845987286767220,0,deviance,0.014965432360392486
78,GBM_grid_1_AutoML_20190421_195113_model_24,133,0.05,17,0.9,1.0,False,-7623753947503769545,0,deviance,0.014965432360392486
79,GBM_grid_1_AutoML_20190421_195113_model_25,307,0.01,9,0.7,0.7,False,8831126648505260003,0,deviance,0.014965432360392486
80,GBM_grid_1_AutoML_20190421_195113_model_26,178,0.001,17,0.7,1.0,False,-5788228000925373437,0,deviance,0.014965432360392486
81,GBM_grid_1_AutoML_20190421_195113_model_27,49,0.5,6,0.5,1.0,False,8541077546511398766,0,deviance,0.014965432360392486
82,GBM_grid_1_AutoML_20190421_195113_model_28,423,0.005,17,0.7,1.0,False,-5208465389355046403,0,deviance,0.014965432360392486
83,GBM_grid_1_AutoML_20190421_195113_model_29,311,0.01,6,0.9,0.4,False,-5196017469695711958,0,deviance,0.014965432360392486
84,GBM_grid_1_AutoML_20190421_195113_model_3,235,0.01,14,0.8,0.4,False,-5957084039985505777,0,deviance,0.014965432360392486
85,GBM_grid_1_AutoML_20190421_195113_model_30,403,0.005,12,0.6,0.4,False,1617333130929305479,0,deviance,0.014965432360392486
86,GBM_grid_1_AutoML_20190421_195113_model_31,108,0.05,5,0.8,1.0,False,-4875699938398474793,0,deviance,0.014965432360392486
87,GBM_grid_1_AutoML_20190421_195113_model_32,90,0.08,9,0.6,0.7,False,7418655848094946508,0,deviance,0.014965432360392486
88,GBM_grid_1_AutoML_20190421_195113_model_33,88,0.1,10,0.8,1.0,False,-2668465038574600811,0,deviance,0.014965432360392486
89,GBM_grid_1_AutoML_20190421_195113_model_34,343,0.001,5,1.0,0.7,False,8078872435777487940,0,deviance,0.014965432360392486
90,GBM_grid_1_AutoML_20190421_195113_model_35,107,0.05,16,0.7,0.4,False,-1901480774965782867,0,deviance,0.014965432360392486
91,GBM_grid_1_AutoML_20190421_195113_model_36,35,0.001,14,1.0,1.0,False,-4137675209224554682,0,deviance,0.014965432360392486
92,GBM_grid_1_AutoML_20190421_195113_model_37,72,0.08,10,1.0,0.7,False,1085293459953656943,0,deviance,0.014965432360392486
93,GBM_grid_1_AutoML_20190421_195113_model_38,70,0.1,11,0.5,1.0,False,-7022815739557135702,0,deviance,0.014965432360392486
94,GBM_grid_1_AutoML_20190421_195113_model_39,34,0.5,9,0.7,0.4,False,9122132053145803882,0,deviance,0.014965432360392486
95,GBM_grid_1_AutoML_20190421_195113_model_4,116,0.1,15,1.0,1.0,False,-8210965815510438959,0,deviance,0.014965432360392486
96,GBM_grid_1_AutoML_20190421_195113_model_40,329,0.008,10,1.0,0.4,False,-3295604604733747123,0,deviance,0.014965432360392486
97,GBM_grid_1_AutoML_20190421_195113_model_41,39,0.5,7,1.0,0.4,False,-1387382435927114974,0,deviance,0.014965432360392486
98,GBM_grid_1_AutoML_20190421_195113_model_42,74,0.1,9,1.0,0.7,False,-7165717425669000132,0,deviance,0.014965432360392486
99,GBM_grid_1_AutoML_20190421_195113_model_43,53,0.08,16,0.6,0.4,False,6037329919915569363,0,deviance,0.014965432360392486
100,GBM_grid_1_AutoML_20190421_195113_model_44,177,0.005,13,0.9,0.4,False,-7505997270433965297,0,deviance,0.014965432360392486
101,GBM_grid_1_AutoML_20190421_195113_model_45,30,0.1,17,1.0,1.0,False,8630530357491357285,0,deviance,0.014965432360392486
102,GBM_grid_1_AutoML_20190421_195113_model_46,35,0.01,16,0.8,1.0,False,-9134514672406990100,0,deviance,0.014965432360392486
103,GBM_grid_1_AutoML_20190421_195113_model_47,2,0.008,11,1.0,0.4,False,6532298033858417470,0,deviance,0.014965432360392486
104,GBM_grid_1_AutoML_20190421_195113_model_5,46,0.1,12,0.6,1.0,False,5105961707165646282,0,deviance,0.014965432360392486
105,GBM_grid_1_AutoML_20190421_195113_model_6,36,0.001,13,0.7,0.7,False,7767005311877900708,0,deviance,0.014965432360392486
106,GBM_grid_1_AutoML_20190421_195113_model_7,115,0.05,11,0.9,0.4,False,-5148363360822577145,0,deviance,0.014965432360392486
107,GBM_grid_1_AutoML_20190421_195113_model_8,126,0.05,15,0.5,1.0,False,-2950168058131681435,0,deviance,0.014965432360392486
108,GBM_grid_1_AutoML_20190421_195113_model_9,112,0.05,11,0.7,1.0,False,-9033711945775519277,0,deviance,0.014965432360392486
109,GBM_grid_1_AutoML_20190421_201138_model_1,119,0.05,15,1.0,0.4,False,2656290364720426640,0,deviance,0.014965432360392486
110,GBM_grid_1_AutoML_20190421_201138_model_10,387,0.005,11,0.6,1.0,False,-8914070397310683685,0,deviance,0.014965432360392486
111,GBM_grid_1_AutoML_20190421_201138_model_11,104,0.05,16,0.9,0.7,False,-5573880696972733194,0,deviance,0.014965432360392486
112,GBM_grid_1_AutoML_20190421_201138_model_12,290,0.008,3,0.6,0.7,False,-3266789872976535203,0,deviance,0.014965432360392486
113,GBM_grid_1_AutoML_20190421_201138_model_13,104,0.1,9,0.7,0.7,False,-4033481469200116365,0,deviance,0.014965432360392486
114,GBM_grid_1_AutoML_20190421_201138_model_14,95,0.08,7,0.5,1.0,False,-7520171961909184734,0,deviance,0.014965432360392486
115,GBM_grid_1_AutoML_20190421_201138_model_15,325,0.005,6,1.0,0.7,False,-1401760742494047220,0,deviance,0.014965432360392486
116,GBM_grid_1_AutoML_20190421_201138_model_16,94,0.08,9,0.9,1.0,False,2269019044649821053,0,deviance,0.014965432360392486
117,GBM_grid_1_AutoML_20190421_201138_model_17,250,0.01,7,0.8,0.7,False,1524143424135641285,0,deviance,0.014965432360392486
118,GBM_grid_1_AutoML_20190421_201138_model_18,43,0.8,6,0.8,0.4,False,-2561426213382118633,0,deviance,0.014965432360392486
119,GBM_grid_1_AutoML_20190421_201138_model_19,78,0.08,15,0.8,1.0,False,-8892172166155609467,0,deviance,0.014965432360392486
120,GBM_grid_1_AutoML_20190421_201138_model_2,364,0.001,16,0.6,0.4,False,6618428383711572833,0,deviance,0.014965432360392486
121,GBM_grid_1_AutoML_20190421_201138_model_20,45,0.001,13,0.7,0.4,False,-5114819060569892203,0,deviance,0.014965432360392486
122,GBM_grid_1_AutoML_20190421_201138_model_21,52,0.8,8,0.7,0.4,False,3635359753915283534,0,deviance,0.014965432360392486
123,GBM_grid_1_AutoML_20190421_201138_model_22,273,0.01,17,0.7,0.4,False,2458934813746125958,0,deviance,0.014965432360392486
124,GBM_grid_1_AutoML_20190421_201138_model_23,30,0.8,9,1.0,1.0,False,-9155842199770381819,0,deviance,0.014965432360392486
125,GBM_grid_1_AutoML_20190421_201138_model_24,30,0.5,12,0.9,0.7,False,-6552060491351348326,0,deviance,0.014965432360392486
126,GBM_grid_1_AutoML_20190421_201138_model_25,355,0.001,11,0.7,1.0,False,-2206952051558112622,0,deviance,0.014965432360392486
127,GBM_grid_1_AutoML_20190421_201138_model_26,139,0.05,12,0.8,0.4,False,-250159600685790383,0,deviance,0.014965432360392486
128,GBM_grid_1_AutoML_20190421_201138_model_27,333,0.008,6,0.6,1.0,False,1266109131499692174,0,deviance,0.014965432360392486
129,GBM_grid_1_AutoML_20190421_201138_model_28,65,0.001,15,0.5,0.7,False,-7446880332690251921,0,deviance,0.014965432360392486
130,GBM_grid_1_AutoML_20190421_201138_model_29,47,0.5,3,0.5,0.7,False,4369435451713685112,0,deviance,0.014965432360392486
131,GBM_grid_1_AutoML_20190421_201138_model_3,43,0.5,13,0.8,0.7,False,4343979757380742687,0,deviance,0.014965432360392486
132,GBM_grid_1_AutoML_20190421_201138_model_30,64,0.08,15,0.8,0.7,False,5609316703149242973,0,deviance,0.014965432360392486
133,GBM_grid_1_AutoML_20190421_201138_model_31,61,0.5,17,0.5,0.4,False,-6430723483482885329,0,deviance,0.014965432360392486
134,GBM_grid_1_AutoML_20190421_201138_model_32,364,0.001,9,0.6,1.0,False,3292951461878687909,0,deviance,0.014965432360392486
135,GBM_grid_1_AutoML_20190421_201138_model_33,107,0.08,11,0.9,1.0,False,7023104703211524416,0,deviance,0.014965432360392486
136,GBM_grid_1_AutoML_20190421_201138_model_34,116,0.05,12,1.0,0.4,False,-866960351984260614,0,deviance,0.014965432360392486
137,GBM_grid_1_AutoML_20190421_201138_model_35,30,0.5,8,0.9,0.4,False,1108990935245113610,0,deviance,0.014965432360392486
138,GBM_grid_1_AutoML_20190421_201138_model_36,278,0.01,3,0.9,1.0,False,-7179060126311978751,0,deviance,0.014965432360392486
139,GBM_grid_1_AutoML_20190421_201138_model_37,391,0.005,13,0.7,0.4,False,-5381891181164915300,0,deviance,0.014965432360392486
140,GBM_grid_1_AutoML_20190421_201138_model_38,225,0.01,14,0.5,0.7,False,8419630139487991406,0,deviance,0.014965432360392486
141,GBM_grid_1_AutoML_20190421_201138_model_39,235,0.01,10,0.8,1.0,False,5172041639942192817,0,deviance,0.014965432360392486
142,GBM_grid_1_AutoML_20190421_201138_model_4,102,0.08,3,0.6,0.4,False,1574961391317111394,0,deviance,0.014965432360392486
143,GBM_grid_1_AutoML_20190421_201138_model_40,367,0.005,14,0.9,0.4,False,-915887560047008373,0,deviance,0.014965432360392486
144,GBM_grid_1_AutoML_20190421_201138_model_41,100,0.05,9,0.5,1.0,False,1518344071451883513,0,deviance,0.014965432360392486
145,GBM_grid_1_AutoML_20190421_201138_model_42,94,0.1,16,0.6,1.0,False,6369521629919517616,0,deviance,0.014965432360392486
146,GBM_grid_1_AutoML_20190421_201138_model_43,116,0.05,15,0.7,0.4,False,-1501948924099477800,0,deviance,0.014965432360392486
147,GBM_grid_1_AutoML_20190421_201138_model_44,36,0.8,6,1.0,1.0,False,-407720856710872317,0,deviance,0.014965432360392486
148,GBM_grid_1_AutoML_20190421_201138_model_45,298,0.008,7,0.7,0.4,False,5852775451147722757,0,deviance,0.014965432360392486
149,GBM_grid_1_AutoML_20190421_201138_model_46,454,0.001,14,1.0,0.7,False,8828226011386615845,0,deviance,0.014965432360392486
150,GBM_grid_1_AutoML_20190421_201138_model_47,299,0.008,5,0.8,0.4,False,-399739799225377778,0,deviance,0.014965432360392486
151,GBM_grid_1_AutoML_20190421_201138_model_48,86,0.1,5,0.8,1.0,False,-4353819049758810480,0,deviance,0.014965432360392486
152,GBM_grid_1_AutoML_20190421_201138_model_49,245,0.01,16,0.8,0.4,False,5579651744122802413,0,deviance,0.014965432360392486
153,GBM_grid_1_AutoML_20190421_201138_model_5,93,0.1,6,0.5,1.0,False,4070772788126865370,0,deviance,0.014965432360392486
154,GBM_grid_1_AutoML_20190421_201138_model_50,42,0.5,5,0.6,0.7,False,4406697789210524483,0,deviance,0.014965432360392486
155,GBM_grid_1_AutoML_20190421_201138_model_51,78,0.05,17,0.5,0.4,False,1201689203051273411,0,deviance,0.014965432360392486
156,GBM_grid_1_AutoML_20190421_201138_model_52,298,0.001,14,0.7,0.7,False,-8906917081401561871,0,deviance,0.014965432360392486
157,GBM_grid_1_AutoML_20190421_201138_model_53,57,0.5,8,0.9,0.7,False,-435890991758974398,0,deviance,0.014965432360392486
158,GBM_grid_1_AutoML_20190421_201138_model_54,297,0.008,3,0.5,1.0,False,-2851928972714829755,0,deviance,0.014965432360392486
159,GBM_grid_1_AutoML_20190421_201138_model_55,259,0.01,5,0.6,1.0,False,-4113715527388462292,0,deviance,0.014965432360392486
160,GBM_grid_1_AutoML_20190421_201138_model_56,325,0.001,13,0.8,0.4,False,-470284001546457360,0,deviance,0.014965432360392486
161,GBM_grid_1_AutoML_20190421_201138_model_57,106,0.1,3,0.8,0.7,False,-6267354125225659938,0,deviance,0.014965432360392486
162,GBM_grid_1_AutoML_20190421_201138_model_58,62,0.008,17,0.6,0.7,False,749246716327776830,0,deviance,0.014965432360392486
163,GBM_grid_1_AutoML_20190421_201138_model_59,36,0.5,11,0.8,1.0,False,3717369682026506675,0,deviance,0.014965432360392486
164,GBM_grid_1_AutoML_20190421_201138_model_6,401,0.005,9,0.7,0.4,False,1215759148154939888,0,deviance,0.014965432360392486
165,GBM_grid_1_AutoML_20190421_201138_model_60,30,0.5,5,0.5,0.4,False,-1274353100227661527,0,deviance,0.014965432360392486
166,GBM_grid_1_AutoML_20190421_201138_model_61,4,0.008,9,0.9,0.7,False,2753661361651657554,0,deviance,0.014965432360392486
167,GBM_grid_1_AutoML_20190421_201138_model_7,58,0.1,17,0.9,0.7,False,7169079494235385426,0,deviance,0.014965432360392486
168,GBM_grid_1_AutoML_20190421_201138_model_8,386,0.001,10,0.7,0.4,False,-5433408555835404398,0,deviance,0.014965432360392486
169,GBM_grid_1_AutoML_20190421_201138_model_9,369,0.005,4,1.0,0.7,False,4711816287676917037,0,deviance,0.014965432360392486
170,GBM_grid_1_AutoML_20190421_204058_model_1,280,0.008,15,0.6,0.4,False,-8299131384616758824,0,deviance,0.014965432360392486
171,GBM_grid_1_AutoML_20190421_204058_model_10,363,0.005,6,0.6,1.0,False,-7374417157372378675,0,deviance,0.014965432360392486
172,GBM_grid_1_AutoML_20190421_204058_model_11,80,0.1,11,0.5,0.7,False,-4547110061206122145,0,deviance,0.014965432360392486
173,GBM_grid_1_AutoML_20190421_204058_model_12,30,0.5,17,0.7,0.4,False,-5993727605973855984,0,deviance,0.014965432360392486
174,GBM_grid_1_AutoML_20190421_204058_model_13,123,0.05,3,0.6,0.4,False,829710214382347303,0,deviance,0.014965432360392486
175,GBM_grid_1_AutoML_20190421_204058_model_14,79,0.08,13,0.6,1.0,False,-426719376870209762,0,deviance,0.014965432360392486
176,GBM_grid_1_AutoML_20190421_204058_model_15,35,0.5,13,0.8,1.0,False,2629907544357065056,0,deviance,0.014965432360392486
177,GBM_grid_1_AutoML_20190421_204058_model_16,83,0.08,7,0.7,0.7,False,-4568466677133618373,0,deviance,0.014965432360392486
178,GBM_grid_1_AutoML_20190421_204058_model_17,487,0.001,11,0.7,0.7,False,-4831771956249998033,0,deviance,0.014965432360392486
179,GBM_grid_1_AutoML_20190421_204058_model_18,46,0.8,6,0.9,0.7,False,-959825322826484377,0,deviance,0.014965432360392486
180,GBM_grid_1_AutoML_20190421_204058_model_19,79,0.5,3,1.0,0.4,False,-4572645320658531363,0,deviance,0.014965432360392486
181,GBM_grid_1_AutoML_20190421_204058_model_2,109,0.05,15,0.8,1.0,False,6593923911958029323,0,deviance,0.014965432360392486
182,GBM_grid_1_AutoML_20190421_204058_model_20,95,0.1,9,0.6,0.4,False,5999475760022667713,0,deviance,0.014965432360392486
183,GBM_grid_1_AutoML_20190421_204058_model_21,98,0.1,3,0.7,1.0,False,-4497753613626664164,0,deviance,0.014965432360392486
184,GBM_grid_1_AutoML_20190421_204058_model_22,299,0.001,16,0.6,0.4,False,-9095489360254270282,0,deviance,0.014965432360392486
185,GBM_grid_1_AutoML_20190421_204058_model_23,30,0.001,14,0.5,0.4,False,7855213649416119039,0,deviance,0.014965432360392486
186,GBM_grid_1_AutoML_20190421_204058_model_24,219,0.01,12,0.9,0.7,False,-2709823108503919382,0,deviance,0.014965432360392486
187,GBM_grid_1_AutoML_20190421_204058_model_25,302,0.001,6,0.6,0.4,False,3996143967859671522,0,deviance,0.014965432360392486
188,GBM_grid_1_AutoML_20190421_204058_model_26,98,0.08,11,0.7,1.0,False,-1840995923238250905,0,deviance,0.014965432360392486
189,GBM_grid_1_AutoML_20190421_204058_model_27,31,0.8,11,0.8,0.4,False,5857452307947496504,0,deviance,0.014965432360392486
190,GBM_grid_1_AutoML_20190421_204058_model_28,337,0.005,16,0.5,0.7,False,6383726800617446388,0,deviance,0.014965432360392486
191,GBM_grid_1_AutoML_20190421_204058_model_29,102,0.08,8,0.6,0.4,False,6919924671643977790,0,deviance,0.014965432360392486
192,GBM_grid_1_AutoML_20190421_204058_model_3,33,0.5,14,0.7,1.0,False,7886086089259436519,0,deviance,0.014965432360392486
193,GBM_grid_1_AutoML_20190421_204058_model_30,244,0.01,15,0.6,0.7,False,3308844442777374238,0,deviance,0.014965432360392486
194,GBM_grid_1_AutoML_20190421_204058_model_31,32,0.5,6,0.5,1.0,False,4914447280803837681,0,deviance,0.014965432360392486
195,GBM_grid_1_AutoML_20190421_204058_model_32,330,0.008,11,1.0,0.4,False,-7404706685395076252,0,deviance,0.014965432360392486
196,GBM_grid_1_AutoML_20190421_204058_model_33,35,0.8,12,1.0,0.7,False,-8552090219270653634,0,deviance,0.014965432360392486
197,GBM_grid_1_AutoML_20190421_204058_model_34,128,0.1,6,0.8,0.4,False,7217355766238552599,0,deviance,0.014965432360392486
198,GBM_grid_1_AutoML_20190421_204058_model_35,94,0.1,5,0.5,1.0,False,2258618900853481968,0,deviance,0.014965432360392486
199,GBM_grid_1_AutoML_20190421_204058_model_36,298,0.008,9,0.5,0.7,False,-6039563484344828536,0,deviance,0.014965432360392486
200,GBM_grid_1_AutoML_20190421_204058_model_37,296,0.001,6,1.0,1.0,False,-7148763154539129204,0,deviance,0.014965432360392486
201,GBM_grid_1_AutoML_20190421_204058_model_38,114,0.05,16,0.7,0.7,False,4661803412260064479,0,deviance,0.014965432360392486
202,GBM_grid_1_AutoML_20190421_204058_model_39,297,0.001,9,0.6,0.4,False,390376283753540264,0,deviance,0.014965432360392486
203,GBM_grid_1_AutoML_20190421_204058_model_4,344,0.008,6,0.8,1.0,False,7781694268982471124,0,deviance,0.014965432360392486
204,GBM_grid_1_AutoML_20190421_204058_model_40,394,0.005,10,0.6,0.4,False,-8493212586140889721,0,deviance,0.014965432360392486
